ano;origem;part;valor
2015;Executivo Federal;4º Decil;5534.94
2015;Judiciário Federal;4º Decil;11615.98
2015;Legislativo Federal;4º Decil;4331.7
2015;Municipal;4º Decil;1666.04
2015;Executivo Municipal;4º Decil;1656.78
2015;Legislativo Municipal;4º Decil;2101.06
2014;Público;4º Decil;2146.81
2014;Executivo;4º Decil;2081.75
2014;Judiciário;4º Decil;8550.05
2014;Legislativo;4º Decil;2630.07
2014;Estadual;4º Decil;3020.4
2014;Executivo Estadual;4º Decil;2871.7
2014;Judiciário Estadual;4º Decil;7035.2
2014;Legislativo Estadual;4º Decil;3717.41
2014;Federal;4º Decil;5919.98
2014;Executivo Federal;4º Decil;5548.24
2014;Judiciário Federal;4º Decil;11737.73
2014;Legislativo Federal;4º Decil;4525.95
2014;Municipal;4º Decil;1663.54
2014;Executivo Municipal;4º Decil;1654.25
2014;Legislativo Municipal;4º Decil;2100.34
2013;Público;4º Decil;2030.07
2013;Executivo;4º Decil;1974.71
2013;Judiciário;4º Decil;8314.08
2013;Legislativo;4º Decil;2583.73
2013;Estadual;4º Decil;2851.33
2013;Executivo Estadual;4º Decil;2722.14
2013;Judiciário Estadual;4º Decil;6763.84
2013;Legislativo Estadual;4º Decil;3395.76
2013;Federal;4º Decil;5776.48
2013;Executivo Federal;4º Decil;5416.61
2013;Judiciário Federal;4º Decil;11562.2
2013;Legislativo Federal;4º Decil;4576.89
2013;Municipal;4º Decil;1587.15
2013;Executivo Municipal;4º Decil;1577.92
2013;Legislativo Municipal;4º Decil;2048.53
2012;Público;4º Decil;1990.34
2012;Executivo;4º Decil;1936.3
2012;Judiciário;4º Decil;7853.28
2012;Legislativo;4º Decil;2584.74
2012;Estadual;4º Decil;2746.85
2012;Executivo Estadual;4º Decil;2602.75
2012;Judiciário Estadual;4º Decil;6538.39
2012;Legislativo Estadual;4º Decil;3521.37
2012;Federal;4º Decil;5628.78
2012;Executivo Federal;4º Decil;5286.55
2012;Judiciário Federal;4º Decil;11023.41
2012;Legislativo Federal;4º Decil;4584.08
2012;Municipal;4º Decil;1549.04
2012;Executivo Municipal;4º Decil;1540.03
2012;Legislativo Municipal;4º Decil;2035.37
2011;Público;4º Decil;1852.31
2011;Executivo;4º Decil;1810.78
2011;Judiciário;4º Decil;7699.95
2011;Legislativo;4º Decil;2433.75
2011;Estadual;4º Decil;2525.12
2011;Executivo Estadual;4º Decil;2408.83
2011;Judiciário Estadual;4º Decil;6246.35
2011;Legislativo Estadual;4º Decil;3214.54
2011;Federal;4º Decil;5590.15
2011;Executivo Federal;4º Decil;5274.51
2011;Judiciário Federal;4º Decil;11620.53
2011;Legislativo Federal;4º Decil;4061.79
2011;Municipal;4º Decil;1428.69
2011;Executivo Municipal;4º Decil;1420.38
2011;Legislativo Municipal;4º Decil;1910.45
2010;Público;4º Decil;1767.67
2010;Executivo;4º Decil;1717.88
2010;Judiciário;4º Decil;7286.46
2010;Legislativo;4º Decil;2431.59
2010;Estadual;4º Decil;2431.59
2010;Executivo Estadual;4º Decil;2315.4
2010;Judiciário Estadual;4º Decil;5792.65
2010;Legislativo Estadual;4º Decil;3543.64
2010;Federal;4º Decil;4829.98
2010;Executivo Federal;4º Decil;4597.61
2010;Judiciário Federal;4º Decil;12240.92
2010;Legislativo Federal;4º Decil;4273.95
2010;Municipal;4º Decil;1352.73
2010;Executivo Municipal;4º Decil;1352.73
2010;Legislativo Municipal;4º Decil;1867.26
2009;Público;4º Decil;1702.14
2009;Executivo;4º Decil;1646.98
2009;Judiciário;4º Decil;7218.35
2009;Legislativo;4º Decil;2466.53
2009;Estadual;4º Decil;2356.21
2009;Executivo Estadual;4º Decil;2253.77
2009;Judiciário Estadual;4º Decil;5650.18
2009;Legislativo Estadual;4º Decil;3514.61
2009;Federal;4º Decil;5098.55
2009;Executivo Federal;4º Decil;4728.18
2009;Judiciário Federal;4º Decil;13120.7
2009;Legislativo Federal;4º Decil;4389.33
2009;Municipal;4º Decil;1276.61
2009;Executivo Municipal;4º Decil;1268.73
2009;Legislativo Municipal;4º Decil;1914.91
2008;Público;4º Decil;1653.66
2008;Executivo;4º Decil;1602.21
2008;Judiciário;4º Decil;7048.25
2008;Legislativo;4º Decil;2462.11
2008;Estadual;4º Decil;2263.67
2008;Executivo Estadual;4º Decil;2168.13
2008;Judiciário Estadual;4º Decil;5629.78
2008;Legislativo Estadual;4º Decil;3785.03
2008;Federal;4º Decil;4542.04
2008;Executivo Federal;4º Decil;4321.55
2008;Judiciário Federal;4º Decil;12237.05
2008;Legislativo Federal;4º Decil;4277.46
2008;Municipal;4º Decil;1227.38
2008;Executivo Municipal;4º Decil;1220.03
2008;Legislativo Municipal;4º Decil;1852.09
2007;Público;4º Decil;1590.04
2007;Executivo;4º Decil;1533.0
2007;Judiciário;4º Decil;6673.88
2007;Legislativo;4º Decil;2445.66
2007;Estadual;4º Decil;2253.15
2007;Executivo Estadual;4º Decil;2160.45
2007;Judiciário Estadual;4º Decil;5518.78
2007;Legislativo Estadual;4º Decil;3615.02
2007;Federal;4º Decil;3935.88
2007;Executivo Federal;4º Decil;3764.75
2007;Judiciário Federal;4º Decil;11401.21
2007;Legislativo Federal;4º Decil;4242.47
2007;Municipal;4º Decil;1162.22
2007;Executivo Municipal;4º Decil;1155.09
2007;Legislativo Municipal;4º Decil;1846.72
2006;Público;4º Decil;1533.03
2006;Executivo;4º Decil;1479.24
2006;Judiciário;4º Decil;6219.53
2006;Legislativo;4º Decil;2460.92
2006;Estadual;4º Decil;2151.62
2006;Executivo Estadual;4º Decil;2070.94
2006;Judiciário Estadual;4º Decil;5251.3
2006;Legislativo Estadual;4º Decil;3906.54
2006;Federal;4º Decil;4135.15
2006;Executivo Federal;4º Decil;3792.23
2006;Judiciário Federal;4º Decil;10260.55
2006;Legislativo Federal;4º Decil;4713.4
2006;Municipal;4º Decil;1109.43
2006;Executivo Municipal;4º Decil;1095.98
2006;Legislativo Municipal;4º Decil;1754.92
2005;Público;4º Decil;1408.96
2005;Executivo;4º Decil;1367.69
2005;Judiciário;4º Decil;6113.33
2005;Legislativo;4º Decil;2440.62
2005;Estadual;4º Decil;1980.79
2005;Executivo Estadual;4º Decil;1898.26
2005;Judiciário Estadual;4º Decil;5217.26
2005;Legislativo Estadual;4º Decil;3708.09
2005;Federal;4º Decil;3666.82
2005;Executivo Federal;4º Decil;3389.75
2005;Judiciário Federal;4º Decil;9868.58
2005;Legislativo Federal;4º Decil;5181.89
2005;Municipal;4º Decil;1002.19
2005;Executivo Municipal;4º Decil;996.29
2005;Legislativo Municipal;4º Decil;1662.45
2004;Público;4º Decil;1399.93
2004;Executivo;4º Decil;1350.33
2004;Judiciário;4º Decil;5875.31
2004;Legislativo;4º Decil;2425.08
2004;Estadual;4º Decil;1901.48
2004;Executivo Estadual;4º Decil;1824.32
2004;Judiciário Estadual;4º Decil;4861.19
2004;Legislativo Estadual;4º Decil;3692.74
2004;Federal;4º Decil;3444.72
2004;Executivo Federal;4º Decil;3229.77
2004;Judiciário Federal;4º Decil;9964.88
2004;Legislativo Federal;4º Decil;4629.7
2004;Municipal;4º Decil;986.57
2004;Executivo Municipal;4º Decil;981.06
2004;Legislativo Municipal;4º Decil;1603.86
2003;Público;4º Decil;1360.32
2003;Executivo;4º Decil;1312.49
2003;Judiciário;4º Decil;5855.74
2003;Legislativo;4º Decil;2460.26
2003;Estadual;4º Decil;1833.24
2003;Executivo Estadual;4º Decil;1769.48
2003;Judiciário Estadual;4º Decil;5042.74
2003;Legislativo Estadual;4º Decil;3746.19
2003;Federal;4º Decil;3252.01
2003;Executivo Federal;4º Decil;3012.89
2003;Judiciário Federal;4º Decil;9166.2
2003;Legislativo Federal;4º Decil;4341.33
2003;Municipal;4º Decil;945.85
2003;Executivo Municipal;4º Decil;940.53
2003;Legislativo Municipal;4º Decil;1636.63
2002;Público;4º Decil;1503.93
2002;Executivo;4º Decil;1451.16
2002;Judiciário;4º Decil;6031.57
2002;Legislativo;4º Decil;2791.51
2002;Estadual;4º Decil;2026.35
2002;Executivo Estadual;4º Decil;1952.48
2002;Judiciário Estadual;4º Decil;5176.7
2002;Legislativo Estadual;4º Decil;3915.5
2002;Federal;4º Decil;3408.92
2002;Executivo Federal;4º Decil;3261.16
2002;Judiciário Federal;4º Decil;9334.94
2002;Legislativo Federal;4º Decil;5762.44
2002;Municipal;4º Decil;992.07
2002;Executivo Municipal;4º Decil;986.79
2002;Legislativo Municipal;4º Decil;1831.11
2001;Público;4º Decil;1528.24
2001;Executivo;4º Decil;1476.79
2001;Judiciário;4º Decil;5773.36
2001;Legislativo;4º Decil;3118.23
2001;Estadual;4º Decil;1960.47
2001;Executivo Estadual;4º Decil;1898.73
2001;Judiciário Estadual;4º Decil;5176.47
2001;Legislativo Estadual;4º Decil;4173.08
2001;Federal;4º Decil;3406.39
2001;Executivo Federal;4º Decil;3288.04
2001;Judiciário Federal;4º Decil;9184.9
2001;Legislativo Federal;4º Decil;6406.27
2001;Municipal;4º Decil;1003.39
2001;Executivo Municipal;4º Decil;998.25
2001;Legislativo Municipal;4º Decil;2022.22
2000;Público;4º Decil;1594.38
2000;Executivo;4º Decil;1533.05
2000;Judiciário;4º Decil;5773.72
2000;Legislativo;4º Decil;3561.4
2000;Estadual;4º Decil;1905.7
2000;Executivo Estadual;4º Decil;1849.1
2000;Judiciário Estadual;4º Decil;5089.74
2000;Legislativo Estadual;4º Decil;4429.35
2000;Federal;4º Decil;3273.66
2000;Executivo Federal;4º Decil;3202.9
2000;Judiciário Federal;4º Decil;9490.79
2000;Legislativo Federal;4º Decil;6976.58
2000;Municipal;4º Decil;1051.91
2000;Executivo Municipal;4º Decil;1042.48
2000;Legislativo Municipal;4º Decil;2382.13
1999;Público;4º Decil;1486.82
1999;Executivo;4º Decil;1432.09
1999;Judiciário;4º Decil;5618.92
1999;Legislativo;4º Decil;3561.99
1999;Estadual;4º Decil;1714.86
1999;Executivo Estadual;4º Decil;1655.57
1999;Judiciário Estadual;4º Decil;4980.4
1999;Legislativo Estadual;4º Decil;4314.53
1999;Federal;4º Decil;3393.24
1999;Executivo Federal;4º Decil;3283.78
1999;Judiciário Federal;4º Decil;8250.51
1999;Legislativo Federal;4º Decil;7657.6
1999;Municipal;4º Decil;1017.06
1999;Executivo Municipal;4º Decil;1007.94
1999;Legislativo Municipal;4º Decil;2312.33
1998;Público;4º Decil;1512.57
1998;Executivo;4º Decil;1467.55
1998;Judiciário;4º Decil;5856.7
1998;Legislativo;4º Decil;3610.36
1998;Estadual;4º Decil;1719.65
1998;Executivo Estadual;4º Decil;1656.62
1998;Judiciário Estadual;4º Decil;4866.33
1998;Legislativo Estadual;4º Decil;4425.16
1998;Federal;4º Decil;3146.68
1998;Executivo Federal;4º Decil;3011.63
1998;Judiciário Federal;4º Decil;8040.02
1998;Legislativo Federal;4º Decil;11254.23
1998;Municipal;4º Decil;1021.88
1998;Executivo Municipal;4º Decil;1012.88
1998;Legislativo Municipal;4º Decil;2408.4
1997;Público;4º Decil;1429.31
1997;Executivo;4º Decil;1381.52
1997;Judiciário;4º Decil;5443.55
1997;Legislativo;4º Decil;3697.09
1997;Estadual;4º Decil;1598.74
1997;Executivo Estadual;4º Decil;1542.27
1997;Judiciário Estadual;4º Decil;4713.68
1997;Legislativo Estadual;4º Decil;4539.91
1997;Federal;4º Decil;2876.0
1997;Executivo Federal;4º Decil;2697.88
1997;Judiciário Federal;4º Decil;7155.24
1997;Legislativo Federal;4º Decil;11908.03
1997;Municipal;4º Decil;1016.59
1997;Executivo Municipal;4º Decil;1012.25
1997;Legislativo Municipal;4º Decil;2393.77
1996;Público;4º Decil;1393.89
1996;Executivo;4º Decil;1355.76
1996;Judiciário;4º Decil;5168.84
1996;Legislativo;4º Decil;3567.34
1996;Estadual;4º Decil;1508.28
1996;Executivo Estadual;4º Decil;1465.92
1996;Judiciário Estadual;4º Decil;4745.16
1996;Legislativo Estadual;4º Decil;4321.48
1996;Federal;4º Decil;3114.01
1996;Executivo Federal;4º Decil;2919.12
1996;Judiciário Federal;4º Decil;5732.32
1996;Legislativo Federal;4º Decil;10113.12
1996;Municipal;4º Decil;1012.58
1996;Executivo Municipal;4º Decil;1008.35
1996;Legislativo Municipal;4º Decil;2198.87
1995;Público;4º Decil;1348.53
1995;Executivo;4º Decil;1311.97
1995;Judiciário;4º Decil;5069.16
1995;Legislativo;4º Decil;3724.7
1995;Estadual;4º Decil;1441.95
1995;Executivo Estadual;4º Decil;1401.33
1995;Judiciário Estadual;4º Decil;4472.07
1995;Legislativo Estadual;4º Decil;4642.67
1995;Federal;4º Decil;3688.14
1995;Executivo Federal;4º Decil;3501.3
1995;Judiciário Federal;4º Decil;6072.44
1995;Legislativo Federal;4º Decil;9476.25
1995;Municipal;4º Decil;950.47
1995;Executivo Municipal;4º Decil;946.41
1995;Legislativo Municipal;4º Decil;2087.78
1994;Público;4º Decil;1236.48
1994;Executivo;4º Decil;1208.47
1994;Judiciário;4º Decil;4597.78
1994;Legislativo;4º Decil;2893.12
1994;Estadual;4º Decil;1292.5
1994;Executivo Estadual;4º Decil;1260.49
1994;Judiciário Estadual;4º Decil;3489.35
1994;Legislativo Estadual;4º Decil;3321.29
1994;Federal;4º Decil;2841.1
1994;Executivo Federal;4º Decil;2769.07
1994;Judiciário Federal;4º Decil;5650.19
1994;Legislativo Federal;4º Decil;9263.59
1994;Municipal;4º Decil;904.35
1994;Executivo Municipal;4º Decil;900.35
1994;Legislativo Municipal;4º Decil;1792.69
1993;Público;4º Decil;1298.96
1993;Executivo;4º Decil;1264.26
1993;Judiciário;4º Decil;3574.62
1993;Legislativo;4º Decil;2915.23
1993;Estadual;4º Decil;1328.71
1993;Executivo Estadual;4º Decil;1294.0
1993;Judiciário Estadual;4º Decil;3083.8
1993;Legislativo Estadual;4º Decil;2944.97
1993;Federal;4º Decil;2761.53
1993;Executivo Federal;4º Decil;2687.17
1993;Judiciário Federal;4º Decil;7064.96
1993;Legislativo Federal;4º Decil;11884.01
1993;Municipal;4º Decil;976.7
1993;Executivo Municipal;4º Decil;971.74
1993;Legislativo Municipal;4º Decil;1963.32
1992;Público;4º Decil;1272.25
1992;Executivo;4º Decil;1240.78
1992;Judiciário;4º Decil;3030.01
1992;Legislativo;4º Decil;2967.08
1992;Estadual;4º Decil;1263.26
1992;Executivo Estadual;4º Decil;1222.8
1992;Judiciário Estadual;4º Decil;2540.0
1992;Legislativo Estadual;4º Decil;2868.17
1992;Federal;4º Decil;2310.72
1992;Executivo Federal;4º Decil;2238.79
1992;Judiciário Federal;4º Decil;6208.38
1992;Legislativo Federal;4º Decil;8662.96
1992;Municipal;4º Decil;989.03
1992;Executivo Municipal;4º Decil;984.53
1992;Legislativo Municipal;4º Decil;2023.01
1991;Público;4º Decil;1380.89
1991;Executivo;4º Decil;1339.29
1991;Judiciário;4º Decil;3710.1
1991;Legislativo;4º Decil;3452.22
1991;Estadual;4º Decil;1434.96
1991;Executivo Estadual;4º Decil;1385.05
1991;Judiciário Estadual;4º Decil;3052.93
1991;Legislativo Estadual;4º Decil;3402.31
1991;Federal;4º Decil;2894.87
1991;Executivo Federal;4º Decil;2778.41
1991;Judiciário Federal;4º Decil;7445.15
1991;Legislativo Federal;4º Decil;9974.0
1991;Municipal;4º Decil;989.91
1991;Executivo Municipal;4º Decil;981.59
1991;Legislativo Municipal;4º Decil;2399.92
1990;Público;4º Decil;1557.21
1990;Executivo;4º Decil;1517.73
1990;Judiciário;4º Decil;4355.79
1990;Legislativo;4º Decil;3710.98
1990;Estadual;4º Decil;1675.64
1990;Executivo Estadual;4º Decil;1636.16
1990;Judiciário Estadual;4º Decil;3263.56
1990;Legislativo Estadual;4º Decil;3820.64
1990;Federal;4º Decil;3759.23
1990;Executivo Federal;4º Decil;3675.89
1990;Judiciário Federal;4º Decil;9786.28
1990;Legislativo Federal;4º Decil;10501.28
1990;Municipal;4º Decil;1008.89
1990;Executivo Municipal;4º Decil;1000.12
1990;Legislativo Municipal;4º Decil;2399.42
1989;Público;4º Decil;1641.8
1989;Executivo;4º Decil;1606.74
1989;Judiciário;4º Decil;3242.69
1989;Legislativo;4º Decil;3528.98
1989;Estadual;4º Decil;1787.86
1989;Executivo Estadual;4º Decil;1752.81
1989;Judiciário Estadual;4º Decil;2851.23
1989;Legislativo Estadual;4º Decil;3131.68
1989;Federal;4º Decil;3774.38
1989;Executivo Federal;4º Decil;3657.52
1989;Judiciário Federal;4º Decil;5667.41
1989;Legislativo Federal;4º Decil;9032.8
1989;Municipal;4º Decil;1045.84
1989;Executivo Municipal;4º Decil;1040.0
1989;Legislativo Municipal;4º Decil;2436.4
1988;Público;4º Decil;1548.31
1988;Executivo;4º Decil;1524.94
1988;Judiciário;4º Decil;2997.29
1988;Legislativo;4º Decil;2909.65
1988;Estadual;4º Decil;1764.49
1988;Executivo Estadual;4º Decil;1735.28
1988;Judiciário Estadual;4º Decil;2851.23
1988;Legislativo Estadual;4º Decil;2611.68
1988;Federal;4º Decil;3377.07
1988;Executivo Federal;4º Decil;3324.48
1988;Judiciário Federal;4º Decil;4031.45
1988;Legislativo Federal;4º Decil;9535.25
1988;Municipal;4º Decil;987.41
1988;Executivo Municipal;4º Decil;981.57
1988;Legislativo Municipal;4º Decil;1980.67
1987;Público;4º Decil;1648.33
1987;Executivo;4º Decil;1614.46
1987;Judiciário;4º Decil;3144.24
1987;Legislativo;4º Decil;3528.1
1987;Estadual;4º Decil;1936.22
1987;Executivo Estadual;4º Decil;1896.71
1987;Judiciário Estadual;4º Decil;3048.28
1987;Legislativo Estadual;4º Decil;3268.43
1987;Federal;4º Decil;2607.97
1987;Executivo Federal;4º Decil;2568.46
1987;Judiciário Federal;4º Decil;3878.09
1987;Legislativo Federal;4º Decil;8303.74
1987;Municipal;4º Decil;1044.32
1987;Executivo Municipal;4º Decil;1038.67
1987;Legislativo Municipal;4º Decil;2416.04
1986;Público;4º Decil;1842.3
1986;Executivo;4º Decil;1814.7
1986;Judiciário;4º Decil;3532.79
1986;Legislativo;4º Decil;4050.29
1986;Estadual;4º Decil;2125.2
1986;Executivo Estadual;4º Decil;2118.3
1986;Judiciário Estadual;4º Decil;2953.2
1986;Legislativo Estadual;4º Decil;3594.89
1986;Federal;4º Decil;2622.0
1986;Executivo Federal;4º Decil;2566.8
1986;Judiciário Federal;4º Decil;4616.09
1986;Legislativo Federal;4º Decil;8673.29
1986;Municipal;4º Decil;1152.3
1986;Executivo Municipal;4º Decil;1145.4
1986;Legislativo Municipal;4º Decil;2925.6
1985;Público;4º Decil;1254.59
1985;Executivo;4º Decil;1238.23
1985;Judiciário;4º Decil;2110.98
1985;Legislativo;4º Decil;2738.28
1985;Estadual;4º Decil;1330.96
1985;Executivo Estadual;4º Decil;1320.05
1985;Judiciário Estadual;4º Decil;1800.06
1985;Legislativo Estadual;4º Decil;2192.81
1985;Federal;4º Decil;1990.98
1985;Executivo Federal;4º Decil;1947.34
1985;Judiciário Federal;4º Decil;3649.22
1985;Legislativo Federal;4º Decil;7200.26
1985;Municipal;4º Decil;872.76
1985;Executivo Municipal;4º Decil;872.76
1985;Legislativo Municipal;4º Decil;1761.88
2019;Público;Mediana;2794.4
2019;Executivo;Mediana;2694.6
2019;Judiciário;Mediana;11137.68
2019;Legislativo;Mediana;3612.76
2019;Estadual;Mediana;3862.26
2019;Executivo Estadual;Mediana;3612.76
2019;Judiciário Estadual;Mediana;8373.22
2019;Legislativo Estadual;Mediana;4990.0
2019;Federal;Mediana;8263.44
2019;Executivo Federal;Mediana;7235.5
2019;Judiciário Federal;Mediana;14830.28
2019;Legislativo Federal;Mediana;5728.52
2019;Municipal;Mediana;2155.68
2019;Executivo Municipal;Mediana;2145.7
2019;Legislativo Municipal;Mediana;2734.52
2018;Público;Mediana;2727.26
2018;Executivo;Mediana;2630.54
2018;Judiciário;Mediana;10880.01
2018;Legislativo;Mediana;3433.25
2018;Estadual;Mediana;3820.09
2018;Executivo Estadual;Mediana;3597.66
2018;Judiciário Estadual;Mediana;8723.35
2018;Legislativo Estadual;Mediana;4767.86
2018;Federal;Mediana;6934.19
2018;Executivo Federal;Mediana;6189.52
2018;Judiciário Federal;Mediana;13839.37
2018;Legislativo Federal;Mediana;5560.89
2018;Municipal;Mediana;2059.95
2018;Executivo Municipal;Mediana;2050.28
2018;Legislativo Municipal;Mediana;2640.22
2017;Público;Mediana;2686.85
2017;Executivo;Mediana;2589.15
2017;Judiciário;Mediana;10542.22
2017;Legislativo;Mediana;3419.63
2017;Estadual;Mediana;3673.66
2017;Executivo Estadual;Mediana;3478.25
2017;Judiciário Estadual;Mediana;8539.29
2017;Legislativo Estadual;Mediana;4611.61
2017;Federal;Mediana;7200.76
2017;Executivo Federal;Mediana;6428.9
2017;Judiciário Federal;Mediana;13336.54
2017;Legislativo Federal;Mediana;5871.99
2017;Municipal;Mediana;2032.23
2017;Executivo Municipal;Mediana;2022.46
2017;Legislativo Municipal;Mediana;2608.69
2016;Público;Mediana;2646.21
2016;Executivo;Mediana;2542.25
2016;Judiciário;Mediana;10036.69
2016;Legislativo;Mediana;3317.21
2016;Estadual;Mediana;3572.38
2016;Executivo Estadual;Mediana;3392.82
2016;Judiciário Estadual;Mediana;8326.1
2016;Legislativo Estadual;Mediana;4508.0
2016;Federal;Mediana;6813.98
2016;Executivo Federal;Mediana;6086.28
2016;Judiciário Federal;Mediana;12446.62
2016;Legislativo Federal;Mediana;5925.61
2016;Municipal;Mediana;1994.11
2016;Executivo Municipal;Mediana;1984.66
2016;Legislativo Municipal;Mediana;2617.85
2015;Público;Mediana;2674.91
2015;Executivo;Mediana;2582.36
